tau,delta,omega1,omega2,alpha,beta,gamma
0.2196985280380395,0.4429333952050412,0.07192249441438314,0.049999999999999996,0.1098484126321924,0.1098484126321924,-1.596117934488106e-06
0.2196985280380395,0.4429333952050412,0.07192249441438314,0.07192249441438314,0.10984811605496517,0.10984811605496517,-2.2959281089640626e-06
0.2196985280380395,0.4429333952050412,0.07192249441438314,0.10345690405573947,0.1098475023988262,0.1098475023988262,-3.302555043882549e-06
0.2196985280380395,0.4429333952050412,0.07192249441438314,0.14881757208156587,0.10984623267279481,0.10984623267279481,-4.750493001637324e-06
0.2196985280380395,0.4429333952050412,0.07192249441438314,0.21406661993596965,0.10984360549105845,0.10984360549105845,-6.833146916740418e-06
0.2196985280380395,0.4429333952050412,0.07192249441438314,0.30792410553301314,0.10983816973223214,0.10983816973223214,-9.828546519319303e-06
0.2196985280380395,0.4429333952050412,0.07192249441438314,0.4429333952050412,0.10982692343673686,0.10982692343673686,-1.4136107091555772e-05
0.2196985280380395,0.4429333952050412,0.07192249441438314,0.6371374928515666,0.1098492496528749,0.10975806584897477,-2.0328830526716857e-05
0.2196985280380395,0.4429333952050412,0.07192249441438314,0.9164903554162177,0.10984923444213379,0.10966183934268901,-2.922637958846508e-05
0.2196985280380395,0.4429333952050412,0.07192249441438314,1.3183254493651788,0.10984920282395283,0.1094628966663004,-4.1994208424656065e-05
0.2196985280380395,0.4429333952050412,0.07192249441438314,1.8963450953661247,0.10984913678408326,0.10905195502394009,-6.0268424129983345e-05
0.2196985280380395,0.4429333952050412,0.07192249441438314,2.727797390584258,0.10984899752598754,0.10820464306608017,-8.628307669522606e-05
0.2196985280380395,0.4429333952050412,0.07192249441438314,3.923799851757305,0.10984869846991785,0.10646415351578972,-0.0001229003650724536
0.2196985280380395,0.4429333952050412,0.07192249441438314,5.64418945842344,0.10984803532569032,0.10291679345738593,-0.0001732161024943224
0.2196985280380395,0.4429333952050412,0.07192249441438314,8.118883695943603,0.10984649318309092,0.09580355681444461,-0.00023879030436213533
0.2196985280380395,0.4429333952050412,0.07192249441438314,11.678607345450605,0.1098427333161176,0.082019628233956,-0.00031410980319357407
0.2196985280380395,0.4429333952050412,0.07192249441438314,16.7990914314189,0.10983365110338017,0.057196985606821626,-0.0003728680358454639
0.2196985280380395,0.4429333952050412,0.07192249441438314,24.164651192858756,0.10981557745808868,0.019308448482610235,-0.0003460991525590096
0.2196985280380395,0.4429333952050412,0.07192249441438314,34.75963980887802,0.10979861019296333,0.018006559688756474,0.0001395842704079442
0.2196985280380395,0.4429333952050412,0.07192249441438314,49.99999999999999,0.10980544558968841,0.014193045791547045,-0.0001316397375008549
0.2196985280380395,0.4429333952050412,0.10345690405573947,0.049999999999999996,0.10984779896999314,0.10984779896999314,-2.2959200309813355e-06
0.2196985280380395,0.4429333952050412,0.10345690405573947,0.07192249441438314,0.10984750239882618,0.10984750239882618,-3.302555043882549e-06
0.2196985280380395,0.4429333952050412,0.10345690405573947,0.10345690405573947,0.10984688875522666,0.10984688875522666,-4.750527585972719e-06
0.2196985280380395,0.4429333952050412,0.10345690405573947,0.14881757208156587,0.10984561905514165,0.10984561905514165,-6.833299597497344e-06
0.2196985280380395,0.4429333952050412,0.10345690405573947,0.21406661993596965,0.10984299192709066,0.10984299192709066,-9.829072490807889e-06
0.2196985280380395,0.4429333952050412,0.10345690405573947,0.30792410553301314,0.10983755627933986,0.10983755627933986,-1.4137775377065509e-05
0.2196985280380395,0.4429333952050412,0.10345690405573947,0.4429333952050412,0.10982631021364689,0.10982631021364689,-2.033394321587778e-05
0.2196985280380395,0.4429333952050412,0.10345690405573947,0.6371374928515666,0.10984924946006114,0.10975684054635883,-2.924180491192807e-05
0.2196985280380395,0.4429333952050412,0.10345690405573947,0.9164903554162177,0.10984923424951809,0.1096606160060953,-4.2040396274201086e-05
0.2196985280380395,0.4429333952050412,0.10345690405573947,1.3183254493651788,0.10984920263174835,0.10946167739335291,-6.040615335178856e-05
0.2196985280380395,0.4429333952050412,0.10345690405573947,1.8963450953661247,0.10984913659271989,0.10905074414074988,-8.669251841153525e-05
0.2196985280380395,0.4429333952050412,0.10345690405573947,2.727797390584258,0.1098489973363348,0.10820344946356776,-0.00012411303919335204
0.2196985280380395,0.4429333952050412,0.10345690405573947,3.923799851757305,0.10984869828365884,0.10646299533395903,-0.00017678481934058077
0.2196985280380395,0.4429333952050412,0.10345690405573947,5.64418945842344,0.10984803514577912,0.10291570714993219,-0.0002491610061177152
0.2196985280380395,0.4429333952050412,0.10345690405573947,8.118883695943603,0.10984649301317351,0.09580261333492907,-0.0003434856024957522
0.2196985280380395,0.4429333952050412,0.10345690405573947,11.678607345450605,0.10984273315378612,0.08201895647752028,-0.00045182828072798387
0.2196985280380395,0.4429333952050412,0.10345690405573947,16.7990914314189,0.10983365092703856,0.057196784933489356,-0.0005363486862335343
0.2196985280380395,0.4429333952050412,0.10345690405573947,24.164651192858756,0.10981557734817216,0.019308906098840103,-0.0004978436375315809
0.2196985280380395,0.4429333952050412,0.10345690405573947,34.75963980887802,0.10979861052883066,0.018005650110223273,0.00020078485206553864
0.2196985280380395,0.4429333952050412,0.10345690405573947,49.99999999999999,0.10980544582071872,0.014192774667237548,-0.00018935482498338985
0.2196985280380395,0.4429333952050412,0.14881757208156587,0.049999999999999996,0.10984652923142194,0.10984652923142194,-3.3025193810765074e-06
0.2196985280380395,0.4429333952050412,0.14881757208156587,0.07192249441438314,0.10984623267279481,0.10984623267279481,-4.750493001637324e-06
0.2196985280380395,0.4429333952050412,0.14881757208156587,0.10345690405573947,0.10984561905514165,0.10984561905514165,-6.833299597497344e-06
0.2196985280380395,0.4429333952050412,0.14881757208156587,0.14881757208156587,0.10984434940874276,0.10984434940874276,-9.8292205543693e-06
0.2196985280380395,0.4429333952050412,0.14881757208156587,0.21406661993596965,0.10984172239177178,0.10984172239177178,-1.413842902531215e-05
0.2196985280380395,0.4429333952050412,0.14881757208156587,0.30792410553301314,0.1098362869738478,0.1098362869738478,-2.0336194893610937e-05
0.2196985280380395,0.4429333952050412,0.14881757208156587,0.4429333952050412,0.1098250413836416,0.1098250413836416,-2.924894627187591e-05
0.2196985280380395,0.4429333952050412,0.14881757208156587,0.6371374928515666,0.10984924906107718,0.10975430525253785,-4.206227845759969e-05
0.2196985280380395,0.4429333952050412,0.14881757208156587,0.9164903554162177,0.10984923385094714,0.10965808478019065,-6.047215155935426e-05
0.2196985280380395,0.4429333952050412,0.14881757208156587,1.3183254493651788,0.10984920223402561,0.10945915457557957,-8.689000107486855e-05
0.2196985280380395,0.4429333952050412,0.14881757208156587,1.8963450953661247,0.10984913619673975,0.10904823868230795,-0.00012470108874440555
0.2196985280380395,0.4429333952050412,0.14881757208156587,2.727797390584258,0.10984899694389316,0.1082009797607522,-0.0001785278787949096
0.2196985280380395,0.4429333952050412,0.14881757208156587,3.923799851757305,0.10984869789823737,0.1064605989204419,-0.0002542925407638119
0.2196985280380395,0.4429333952050412,0.14881757208156587,5.64418945842344,0.10984803477349381,0.10291345945245245,-0.0003584006296226683
0.2196985280380395,0.4429333952050412,0.14881757208156587,8.118883695943603,0.10984649266156765,0.09580066116433683,-0.0004940800281933999
0.2196985280380395,0.4429333952050412,0.14881757208156587,11.678607345450605,0.10984273281787882,0.08201756653247332,-0.0006499236175494527
0.2196985280380395,0.4429333952050412,0.14881757208156587,16.7990914314189,0.10983365056214911,0.057196369712962936,-0.0007715008910385013
0.2196985280380395,0.4429333952050412,0.14881757208156587,24.164651192858756,0.10981557712074341,0.019309852955470705,-0.0007161152380958935
0.2196985280380395,0.4429333952050412,0.14881757208156587,34.75963980887802,0.10979861122377699,0.018003768089056724,0.0002888185726686032
0.2196985280380395,0.4429333952050412,0.14881757208156587,49.99999999999999,0.10980544629875855,0.014192213674420258,-0.0002723704600990917
0.2196985280380395,0.4429333952050412,0.21406661993596965,0.049999999999999996,0.1098439020237398,0.1098439020237398,-4.750370144579463e-06
0.2196985280380395,0.4429333952050412,0.21406661993596965,0.07192249441438314,0.10984360549105845,0.10984360549105845,-6.833146916740418e-06
0.2196985280380395,0.4429333952050412,0.21406661993596965,0.10345690405573947,0.10984299192709066,0.10984299192709066,-9.829072490807889e-06
0.2196985280380395,0.4429333952050412,0.21406661993596965,0.14881757208156587,0.1098417223917718,0.1098417223917718,-1.413842902531215e-05
0.2196985280380395,0.4429333952050412,0.21406661993596965,0.21406661993596965,0.10983909560463495,0.10983909560463495,-2.0336828769895732e-05
0.2196985280380395,0.4429333952050412,0.21406661993596965,0.30792410553301314,0.10983366066224107,0.10983366066224107,-2.9251744508407285e-05
0.2196985280380395,0.4429333952050412,0.21406661993596965,0.4429333952050412,0.10984925556954117,0.1097955765421687,-4.2071917036867745e-05
0.2196985280380395,0.4429333952050412,0.21406661993596965,0.6371374928515666,0.10984924823542475,0.10974905949292499,-6.0502716137333934e-05
0.2196985280380395,0.4429333952050412,0.21406661993596965,0.9164903554162177,0.10984923302614646,0.10965284743742253,-8.698362454584441e-05
0.2196985280380395,0.4429333952050412,0.21406661993596965,1.3183254493651788,0.10984920141098264,0.10945393462990863,-0.00012498327093690698
0.2196985280380395,0.4429333952050412,0.21406661993596965,1.8963450953661247,0.10984913537730012,0.10904305465448587,-0.00017937104471665855
0.2196985280380395,0.4429333952050412,0.21406661993596965,2.727797390584258,0.10984899613177301,0.1081958697141938,-0.00025679594105443293
0.2196985280380395,0.4429333952050412,0.21406661993596965,3.923799851757305,0.10984869710064338,0.10645564051535329,-0.00036577647268432045
0.2196985280380395,0.4429333952050412,0.21406661993596965,5.64418945842344,0.10984803400307719,0.10290880875293305,-0.0005155264885565725
0.2196985280380395,0.4429333952050412,0.21406661993596965,8.118883695943603,0.10984649193394258,0.09579662193432117,-0.0007106891274177851
0.2196985280380395,0.4429333952050412,0.21406661993596965,11.678607345450605,0.10984273212274509,0.08201469059466046,-0.0009348565945588305
0.2196985280380395,0.4429333952050412,0.21406661993596965,16.7990914314189,0.10983364980708643,0.05719551056567593,-0.0011097361528218386
0.2196985280380395,0.4429333952050412,0.21406661993596965,24.164651192858756,0.10981557665017405,0.019311812070344575,-0.0010300724109626458
0.2196985280380395,0.4429333952050412,0.21406661993596965,34.75963980887802,0.1097986126616819,0.017999874023353152,0.00041544992634978684
0.2196985280380395,0.4429333952050412,0.21406661993596965,49.99999999999999,0.1098054472879122,0.014191052906312666,-0.00039177052276939683
0.2196985280380395,0.4429333952050412,0.30792410553301314,0.049999999999999996,0.1098384662112313,0.1098384662112313,-6.832757222241526e-06
0.2196985280380395,0.4429333952050412,0.30792410553301314,0.07192249441438314,0.10983816973223214,0.10983816973223214,-9.828546519319303e-06
0.2196985280380395,0.4429333952050412,0.30792410553301314,0.10345690405573947,0.10983755627933987,0.10983755627933987,-1.4137775377065509e-05
0.2196985280380395,0.4429333952050412,0.30792410553301314,0.14881757208156587,0.1098362869738478,0.1098362869738478,-2.0336194893610937e-05
0.2196985280380395,0.4429333952050412,0.30792410553301314,0.21406661993596965,0.10983366066224105,0.10983366066224105,-2.9251744508407285e-05
0.2196985280380395,0.4429333952050412,0.30792410553301314,0.30792410553301314,0.10982822670372872,0.10982822670372872,-4.207463058203409e-05
0.2196985280380395,0.4429333952050412,0.30792410553301314,0.4429333952050412,0.10984925385986255,0.10978471440590493,-6.0514694111724054e-05
0.2196985280380395,0.4429333952050412,0.30792410553301314,0.6371374928515666,0.10984924652659966,0.10973820577734575,-8.70248763251702e-05
0.2196985280380395,0.4429333952050412,0.30792410553301314,0.9164903554162177,0.1098492313190853,0.10964201113644702,-0.0001251140398981221
0.2196985280380395,0.4429333952050412,0.30792410553301314,1.3183254493651788,0.10984919970755591,0.10944313432384299,-0.00017977133440028048
0.2196985280380395,0.4429333952050412,0.30792410553301314,1.8963450953661247,0.10984913368133054,0.10903232866310679,-0.00025800071590764695
0.2196985280380395,0.4429333952050412,0.30792410553301314,2.727797390584258,0.10984899445094598,0.10818529679142656,-0.000369365871295102
0.2196985280380395,0.4429333952050412,0.30792410553301314,3.923799851757305,0.10984869544986697,0.1064453813417085,-0.0005261195656196538
0.2196985280380395,0.4429333952050412,0.30792410553301314,5.64418945842344,0.1098480324085287,0.10289918622843619,-0.0007415148014608963
0.2196985280380395,0.4429333952050412,0.30792410553301314,8.118883695943603,0.1098464904279366,0.09578826455430611,-0.0010222304746034805
0.2196985280380395,0.4429333952050412,0.30792410553301314,11.678607345450605,0.10984273068401595,0.08200874009805059,-0.0013446670988597198
0.2196985280380395,0.4429333952050412,0.30792410553301314,16.7990914314189,0.10983364824451147,0.05719373287694324,-0.001596212885435211
0.2196985280380395,0.4429333952050412,0.30792410553301314,24.164651192858756,0.10981557567656086,0.0193158654830813,-0.0014816376816144672
0.2196985280380395,0.4429333952050412,0.30792410553301314,34.75963980887802,0.10979861563674742,0.017991817074548333,0.0005976005745100821
0.2196985280380395,0.4429333952050412,0.30792410553301314,49.99999999999999,0.10980544933470782,0.01418865113177837,-0.0005634805518210939
0.2196985280380395,0.4429333952050412,0.4429333952050412,0.049999999999999996,0.10982721980467353,0.10982721980467353,-9.827352154490043e-06
0.2196985280380395,0.4429333952050412,0.4429333952050412,0.07192249441438314,0.10982692343673685,0.10982692343673685,-1.4136107091555772e-05
0.2196985280380395,0.4429333952050412,0.4429333952050412,0.10345690405573947,0.10982631021364686,0.10982631021364686,-2.033394321587778e-05
0.2196985280380395,0.4429333952050412,0.4429333952050412,0.14881757208156587,0.1098250413836416,0.1098250413836416,-2.924894627187591e-05
0.2196985280380395,0.4429333952050412,0.4429333952050412,0.21406661993596965,0.10984925556954117,0.10979557654216875,-4.2071917036867745e-05
0.2196985280380395,0.4429333952050412,0.4429333952050412,0.30792410553301314,0.10984925385986255,0.10978471440590497,-6.0514694111724054e-05
0.2196985280380395,0.4429333952050412,0.4429333952050412,0.4429333952050412,0.10984925032044313,0.10976224122625454,-8.703649134167435e-05
0.2196985280380395,0.4429333952050412,0.4429333952050412,0.6371374928515666,0.10984924298894683,0.10971575001916264,-0.0001251653020535315
0.2196985280380395,0.4429333952050412,0.4429333952050412,0.9164903554162177,0.10984922778508022,0.1096195914071594,-0.00017994782142660704
0.2196985280380395,0.4429333952050412,0.4429333952050412,1.3183254493651788,0.10984919618106836,0.10942078906406152,-0.00025855980135558454
0.2196985280380395,0.4429333952050412,0.4429333952050412,1.8963450953661247,0.10984913017026354,0.10901013715225523,-0.00037107484189813356
0.2196985280380395,0.4429333952050412,0.4429333952050412,2.727797390584258,0.10984899097119971,0.10816342196283368,-0.0005312481622627985
0.2196985280380395,0.4429333952050412,0.4429333952050412,3.923799851757305,0.1098486920322781,0.10642415562624138,-0.000756702701484091
0.2196985280380395,0.4429333952050412,0.4429333952050412,5.64418945842344,0.10984802910725655,0.102879277673152,-0.0010665002830170245
0.2196985280380395,0.4429333952050412,0.4429333952050412,8.118883695943603,0.10984648730988233,0.09577097345646171,-0.0014702480843564736
0.2196985280380395,0.4429333952050412,0.4429333952050412,11.678607345450605,0.10984272770537107,0.08199642862295328,-0.0019340062848416384
0.2196985280380395,0.4429333952050412,0.4429333952050412,16.7990914314189,0.10983364501028081,0.057190054617632435,-0.00229581344000529
0.2196985280380395,0.4429333952050412,0.4429333952050412,24.164651192858756,0.1098155736622699,0.019324251413015553,-0.002131053632626445
0.2196985280380395,0.4429333952050412,0.4429333952050412,34.75963980887802,0.10979862179189492,0.01797514789377755,0.0008596085793231012
0.2196985280380395,0.4429333952050412,0.4429333952050412,49.99999999999999,0.10980545357023708,0.014183681592691351,-0.0008103548708147112
0.2196985280380395,0.4429333952050412,0.6371374928515666,0.049999999999999996,0.10984924974605814,0.10975865803217061,-1.4132503038499777e-05
0.2196985280380395,0.4429333952050412,0.6371374928515666,0.07192249441438314,0.1098492496528749,0.10975806584897475,-2.0328830526716857e-05
0.2196985280380395,0.4429333952050412,0.6371374928515666,0.10345690405573947,0.10984924946006114,0.10975684054635884,-2.924180491192807e-05
0.2196985280380395,0.4429333952050412,0.6371374928515666,0.14881757208156587,0.10984924906107718,0.10975430525253783,-4.206227845759969e-05
0.2196985280380395,0.4429333952050412,0.6371374928515666,0.21406661993596965,0.10984924823542475,0.109749059492925,-6.0502716137333934e-05
0.2196985280380395,0.4429333952050412,0.6371374928515666,0.30792410553301314,0.10984924652659966,0.10973820577734576,-8.70248763251702e-05
0.2196985280380395,0.4429333952050412,0.6371374928515666,0.4429333952050412,0.10984924298894683,0.10971575001916262,-0.0001251653020535315
0.2196985280380395,0.4429333952050412,0.6371374928515666,0.6371374928515666,0.10984923566110183,0.10966929485053876,-0.00017999752639896727
0.2196985280380395,0.4429333952050412,0.6371374928515666,0.9164903554162177,0.10984922046477585,0.10957321076878476,-0.00025877909876892424
0.2196985280380395,0.4429333952050412,0.6371374928515666,1.3183254493651788,0.10984918887630357,0.10937456247514221,-0.00037182933086699066
0.2196985280380395,0.4429333952050412,0.6371374928515666,1.8963450953661247,0.10984912289737903,0.10896422861226254,-0.0005336349020879094
0.2196985280380395,0.4429333952050412,0.6371374928515666,2.727797390584258,0.10984898376306784,0.10811816852020599,-0.0007639770507004151
0.2196985280380395,0.4429333952050412,0.6371374928515666,3.923799851757305,0.10984868495266742,0.10638024495813354,-0.0010881993921256772
0.2196985280380395,0.4429333952050412,0.6371374928515666,5.64418945842344,0.10984802226820989,0.10283809172864126,-0.0015337155810226655
0.2196985280380395,0.4429333952050412,0.6371374928515666,8.118883695943603,0.10984648084998572,0.09573520210354057,-0.0021143448235252382
0.2196985280380395,0.4429333952050412,0.6371374928515666,11.678607345450605,0.1098427215347968,0.08197095843683071,-0.0027812867945440356
0.2196985280380395,0.4429333952050412,0.6371374928515666,16.7990914314189,0.10983363831371928,0.05718244389468695,-0.0033016423829372865
0.2196985280380395,0.4429333952050412,0.6371374928515666,24.164651192858756,0.10981556949549187,0.019341598176732908,-0.003064795072549309
0.2196985280380395,0.4429333952050412,0.6371374928515666,34.75963980887802,0.10979863452486338,0.017940664586327232,0.0012364743854016425
0.2196985280380395,0.4429333952050412,0.6371374928515666,49.99999999999999,0.109805462335955,0.014173399204520779,-0.001165108300400064
0.2196985280380395,0.4429333952050412,0.9164903554162177,0.049999999999999996,0.10984923453522022,0.10966243057571383,-2.0318035392152822e-05
0.2196985280380395,0.4429333952050412,0.9164903554162177,0.07192249441438314,0.10984923444213379,0.10966183934268901,-2.922637958846508e-05
0.2196985280380395,0.4429333952050412,0.9164903554162177,0.10345690405573947,0.10984923424951809,0.10966061600609532,-4.2040396274201086e-05
0.2196985280380395,0.4429333952050412,0.9164903554162177,0.14881757208156587,0.10984923385094714,0.10965808478019068,-6.047215155935426e-05
0.2196985280380395,0.4429333952050412,0.9164903554162177,0.21406661993596965,0.10984923302614646,0.10965284743742253,-8.698362454584441e-05
0.2196985280380395,0.4429333952050412,0.9164903554162177,0.30792410553301314,0.1098492313190853,0.10964201113644702,-0.0001251140398981221
0.2196985280380395,0.4429333952050412,0.9164903554162177,0.4429333952050412,0.10984922778508022,0.10961959140715936,-0.000179947821426385
0.2196985280380395,0.4429333952050412,0.9164903554162177,0.6371374928515666,0.10984922046477585,0.10957321076878476,-0.00025877909876892424
0.2196985280380395,0.4429333952050412,0.9164903554162177,0.9164903554162177,0.10984920528402409,0.10947728082118822,-0.00037204193282747156
0.2196985280380395,0.4429333952050412,0.9164903554162177,1.3183254493651788,0.10984917372764436,0.10927895111350114,-0.0005345722579561674
0.2196985280380395,0.4429333952050412,0.9164903554162177,1.8963450953661247,0.10984910781456136,0.10886927500035715,-0.000767197458582336
0.2196985280380395,0.4429333952050412,0.9164903554162177,2.727797390584258,0.10984896881400097,0.10802456970207563,-0.0010983571102727296
0.2196985280380395,0.4429333952050412,0.9164903554162177,3.923799851757305,0.10984867026913303,0.10628942311285468,-0.001564488584853807
0.2196985280380395,0.4429333952050412,0.9164903554162177,5.64418945842344,0.10984800808194883,0.10275290487648744,-0.00220500772175658
0.2196985280380395,0.4429333952050412,0.9164903554162177,8.118883695943603,0.10984646744843207,0.09566121327099741,-0.0030397920445797144
0.2196985280380395,0.4429333952050412,0.9164903554162177,11.678607345450605,0.10984270873558177,0.08191827403850693,-0.003998705439256733
0.2196985280380395,0.4429333952050412,0.9164903554162177,16.7990914314189,0.10983362443839084,0.057166696701923425,-0.004746955314743673
0.2196985280380395,0.4429333952050412,0.9164903554162177,24.164651192858756,0.10981556087844169,0.01937747012404306,-0.004406712835933524
0.2196985280380395,0.4429333952050412,0.9164903554162177,34.75963980887802,0.10979866085879841,0.017869346089692262,0.001778518622232994
0.2196985280380395,0.4429333952050412,0.9164903554162177,49.99999999999999,0.10980548048121896,0.014152124699452456,-0.001674323613556128
0.2196985280380395,0.4429333952050412,1.3183254493651788,0.049999999999999996,0.1098492029168412,0.10946348593538051,-2.9194167191937126e-05
0.2196985280380395,0.4429333952050412,1.3183254493651788,0.07192249441438314,0.10984920282395283,0.10946289666630041,-4.1994208424656065e-05
0.2196985280380395,0.4429333952050412,1.3183254493651788,0.10345690405573947,0.10984920263174835,0.10946167739335293,-6.040615335178856e-05
0.2196985280380395,0.4429333952050412,1.3183254493651788,0.14881757208156587,0.10984920223402561,0.10945915457557953,-8.689000107486855e-05
0.2196985280380395,0.4429333952050412,1.3183254493651788,0.21406661993596965,0.10984920141098264,0.10945393462990864,-0.00012498327093690698
0.2196985280380395,0.4429333952050412,1.3183254493651788,0.30792410553301314,0.10984919970755591,0.109443134323843,-0.00017977133440028048
0.2196985280380395,0.4429333952050412,1.3183254493651788,0.4429333952050412,0.10984919618106836,0.10942078906406155,-0.00025855980135558454
0.2196985280380395,0.4429333952050412,1.3183254493651788,0.6371374928515666,0.10984918887630446,0.10937456247514227,-0.00037182933086699066
0.2196985280380395,0.4429333952050412,1.3183254493651788,0.9164903554162177,0.10984917372764436,0.10927895111350111,-0.0005345722579561674
0.2196985280380395,0.4429333952050412,1.3183254493651788,1.3183254493651788,0.10984914223740727,0.10908127990410053,-0.0007681058965314236
0.2196985280380395,0.4429333952050412,1.3183254493651788,1.8963450953661247,0.10984907646003439,0.10867296332253959,-0.001102356741343291
0.2196985280380395,0.4429333952050412,1.3183254493651788,2.727797390584258,0.10984893773522142,0.10783105831441317,-0.0015781898379922943
0.2196985280380395,0.4429333952050412,1.3183254493651788,3.923799851757305,0.10984863973806291,0.10610165162032517,-0.0022479645306483498
0.2196985280380395,0.4429333952050412,1.3183254493651788,5.64418945842344,0.10984797857768402,0.10257678082875114,-0.003168326968582491
0.2196985280380395,0.4429333952050412,1.3183254493651788,8.118883695943603,0.10984643956856921,0.09550823586320731,-0.004367867819121907
0.2196985280380395,0.4429333952050412,1.3183254493651788,11.678607345450605,0.10984268211771386,0.0818093352200745,-0.005745880314684593
0.2196985280380395,0.4429333952050412,1.3183254493651788,16.7990914314189,0.10983359564620176,0.057134115494472115,-0.006821439789107542
0.2196985280380395,0.4429333952050412,1.3183254493651788,24.164651192858756,0.10981554306832297,0.019451604689643208,-0.0063333579241067195
0.2196985280380395,0.4429333952050412,1.3183254493651788,34.75963980887802,0.10979871529457874,0.017721916186384218,0.00255804805233506
0.2196985280380395,0.4429333952050412,1.3183254493651788,49.99999999999999,0.10980551805939331,0.014108109854513926,-0.002403593293858197
0.2196985280380395,0.4429333952050412,1.8963450953661247,0.049999999999999996,0.10984913687656483,0.10905254023828252,-4.1898311994081894e-05
0.2196985280380395,0.4429333952050412,1.8963450953661247,0.07192249441438314,0.10984913678408326,0.10905195502394009,-6.0268424129983345e-05
0.2196985280380395,0.4429333952050412,1.8963450953661247,0.10345690405573947,0.10984913659271989,0.10905074414074985,-8.669251841153525e-05
0.2196985280380395,0.4429333952050412,1.8963450953661247,0.14881757208156587,0.10984913619673975,0.10904823868230797,-0.00012470108874440555
0.2196985280380395,0.4429333952050412,1.8963450953661247,0.21406661993596965,0.10984913537730012,0.10904305465448588,-0.00017937104471665855
0.2196985280380395,0.4429333952050412,1.8963450953661247,0.30792410553301314,0.10984913368133054,0.10903232866310676,-0.00025800071590764695
0.2196985280380395,0.4429333952050412,1.8963450953661247,0.4429333952050412,0.10984913017026354,0.10901013715225523,-0.00037107484189813356
0.2196985280380395,0.4429333952050412,1.8963450953661247,0.6371374928515666,0.10984912289737903,0.10896422861226256,-0.0005336349020879094
0.2196985280380395,0.4429333952050412,1.8963450953661247,0.9164903554162177,0.10984910781456136,0.10886927500035713,-0.000767197458582336
0.2196985280380395,0.4429333952050412,1.8963450953661247,1.3183254493651788,0.10984907646003439,0.10867296332253959,-0.001102356741343291
0.2196985280380395,0.4429333952050412,1.8963450953661247,1.8963450953661247,0.10984901096118005,0.10826745362960496,-0.0015820634472545336
0.2196985280380395,0.4429333952050412,1.8963450953661247,2.727797390584258,0.10984887280256572,0.1074313301334794,-0.0022649695167913375
0.2196985280380395,0.4429333952050412,1.8963450953661247,3.923799851757305,0.10984857593118758,0.10571377423401535,-0.0032262307264041556
0.2196985280380395,0.4429333952050412,1.8963450953661247,5.64418945842344,0.10984791688594697,0.10221295174163156,-0.004547176364531946
0.2196985280380395,0.4429333952050412,1.8963450953661247,8.118883695943603,0.1098463812403212,0.0951921994317409,-0.00626892604493734
0.2196985280380395,0.4429333952050412,1.8963450953661247,11.678607345450605,0.10984262646663989,0.08158423585904635,-0.008247154363834275
0.2196985280380395,0.4429333952050412,1.8963450953661247,16.7990914314189,0.1098335357197282,0.05706670872241364,-0.009792030368612537
0.2196985280380395,0.4429333952050412,1.8963450953661247,24.164651192858756,0.10981550630218972,0.019604616764911986,-0.00909393101386291
0.2196985280380395,0.4429333952050412,1.8963450953661247,34.75963980887802,0.1097988277041928,0.017417453241961,0.0036788415911148675
0.2196985280380395,0.4429333952050412,1.8963450953661247,49.99999999999999,0.10980559595380512,0.014017058739493105,-0.003443069969561785
0.2196985280380395,0.4429333952050412,2.727797390584258,0.049999999999999996,0.10984899761764311,0.1082052199287372,-5.998357021530509e-05
0.2196985280380395,0.4429333952050412,2.727797390584258,0.07192249441438314,0.10984899752598754,0.10820464306608019,-8.628307669522606e-05
0.2196985280380395,0.4429333952050412,2.727797390584258,0.10345690405573947,0.1098489973363348,0.10820344946356776,-0.00012411303919335204
0.2196985280380395,0.4429333952050412,2.727797390584258,0.14881757208156587,0.10984899694389316,0.1082009797607522,-0.00017852787879513166
0.2196985280380395,0.4429333952050412,2.727797390584258,0.21406661993596965,0.10984899613177301,0.10819586971419377,-0.00025679594105443293
0.2196985280380395,0.4429333952050412,2.727797390584258,0.30792410553301314,0.10984899445094598,0.10818529679142655,-0.000369365871295102
0.2196985280380395,0.4429333952050412,2.727797390584258,0.4429333952050412,0.10984899097119971,0.10816342196283371,-0.0005312481622627985
0.2196985280380395,0.4429333952050412,2.727797390584258,0.6371374928515666,0.10984898376306784,0.108118168520206,-0.0007639770507004151
0.2196985280380395,0.4429333952050412,2.727797390584258,0.9164903554162177,0.10984896881400097,0.10802456970207565,-0.0010983571102727296
0.2196985280380395,0.4429333952050412,2.727797390584258,1.3183254493651788,0.10984893773522142,0.10783105831441313,-0.0015781898379922943
0.2196985280380395,0.4429333952050412,2.727797390584258,1.8963450953661247,0.10984887280256572,0.1074313301334794,-0.0022649695167913375
0.2196985280380395,0.4429333952050412,2.727797390584258,2.727797390584258,0.10984873579615062,0.1066071152960077,-0.0032426769458808735
0.2196985280380395,0.4429333952050412,2.727797390584258,3.923799851757305,0.10984844122057247,0.10491397004861974,-0.004618943265788156
0.2196985280380395,0.4429333952050412,2.727797390584258,5.64418945842344,0.10984778650813087,0.10146268540971572,-0.0065103007751716735
0.2196985280380395,0.4429333952050412,2.727797390584258,8.118883695943603,0.10984625782552904,0.09454039177851092,-0.00897587692909485
